video_id,channel_name,title,subscribers,published_date,views,likes,comments,duration,tags,thumbnail
MtnSqf_L5ac,Xylem SSLC,Maths Model Exam എഴുതിയാലോ ?  | Xylem SSLC,,2026-01-27T14:32:57Z,27595,1104,26,PT52S,"['sslc', 'xylemsslc', 'sslc christmas exam', 'christmas exam 2025', 'sslc christmas exam topics', 'sslc english', 'sslc maths', 'sslc social science', 'sslc biology', 'sslc chemistry', 'sslc physics', 'sslc malayalam', 'sslc geography', 'sslc history', 'exam winner sslc class', 'full chapter revision', 'christmas exam A+ questions', 'sslc eduport', 'sslc maths chapter 13 statistics', 'sslc maths chapter 13', 'sslc maths trigonometry', 'sslc public exam', 'sslc xylem', 'sslc maths chapter 12', 'sslc maths chapter 12 solids']",https://i.ytimg.com/vi/MtnSqf_L5ac/hqdefault.jpg
EuHdLGOg0YQ,Xylem SSLC,Solids / Full Chapter പഠിച്ചു set ആക്കാം !! | Xylem SSLC,,2026-01-27T14:17:56Z,17999,505,9,PT23S,"['sslc', 'xylemsslc', 'sslc christmas exam', 'christmas exam 2025', 'sslc christmas exam topics', 'sslc english', 'sslc maths', 'sslc social science', 'sslc biology', 'sslc chemistry', 'sslc physics', 'sslc malayalam', 'sslc geography', 'sslc history', 'exam winner sslc class', 'full chapter revision', 'christmas exam A+ questions', 'sslc eduport', 'sslc maths chapter 13 statistics', 'sslc maths chapter 13', 'sslc maths trigonometry', 'sslc public exam', 'sslc xylem', 'sslc maths chapter 12', 'sslc maths chapter 12 solids']",https://i.ytimg.com/vi/EuHdLGOg0YQ/hqdefault.jpg
3GBNFMYUKrU,Xylem SSLC,Metals & Its Uses !! | Xylem SSLC,,2026-01-27T14:15:00Z,11781,450,6,PT1M26S,"['sslc', 'xylemsslc', 'sslc christmas exam', 'christmas exam 2025', 'sslc christmas exam topics', 'sslc english', 'sslc maths', 'sslc social science', 'sslc biology', 'sslc chemistry', 'sslc physics', 'sslc malayalam', 'sslc geography', 'sslc history', 'sslc christmas exam important questions', 'sslc christmas exam model question paper discussion', 'christmas exam chapter wise revision', 'sslc christmas exam essay questions', 'exam winner sslc class', 'full chapter revision', 'christmas exam A+ questions', 'sslc eduport']",https://i.ytimg.com/vi/3GBNFMYUKrU/hqdefault.jpg
k7FjEHolJJw,Xylem SSLC,Minerals !!  | Xylem SSLC,,2026-01-27T13:41:24Z,14518,1732,8,PT1M43S,"['sslc', 'xylemsslc', 'sslc christmas exam', 'christmas exam 2025', 'sslc christmas exam topics', 'sslc english', 'sslc maths', 'sslc social science', 'sslc biology', 'sslc chemistry', 'sslc physics', 'sslc malayalam', 'sslc geography', 'sslc history', 'sslc christmas exam important questions', 'sslc christmas exam model question paper discussion', 'christmas exam chapter wise revision', 'sslc christmas exam essay questions', 'exam winner sslc class', 'full chapter revision', 'christmas exam A+ questions', 'sslc eduport']",https://i.ytimg.com/vi/k7FjEHolJJw/hqdefault.jpg
L4Agi5opqi0,Xylem SSLC,SSLC Social Science 2026 : GEOGRAPHY യിലെ ESSAY ചോദ്യം | One Shot | Xylem SSLC,,2026-01-27T13:37:12Z,13664,614,44,PT6M40S,"['sslc', 'xylemsslc', 'sslc christmas exam', 'christmas exam 2025', 'sslc christmas exam topics', 'sslc english', 'sslc maths', 'sslc social science', 'sslc biology', 'sslc chemistry', 'sslc physics', 'sslc malayalam', 'sslc geography', 'sslc history', 'sslc christmas exam important questions', 'sslc christmas exam model question paper discussion', 'christmas exam chapter wise revision', 'sslc christmas exam essay questions', 'exam winner sslc class', 'full chapter revision', 'christmas exam A+ questions', 'sslc eduport']",https://i.ytimg.com/vi/L4Agi5opqi0/hqdefault.jpg
h0wt4i68g74,Xylem SSLC,SSLC IT Theory 2026 | Exam ന് ചോദിക്കുന്ന Full Forms ഒറ്റ വിഡിയോയിൽ !! | Xylem SSLC,,2026-01-27T12:31:05Z,30041,1328,80,PT10M7S,"['sslc', 'xylemsslc', 'sslc christmas exam', 'sslc christmas exam topics', 'sslc english', 'sslc maths', 'sslc social science', 'sslc biology', 'sslc chemistry', 'sslc physics', 'sslc malayalam', 'sslc geography', 'sslc history', 'sslc christmas exam important questions', 'christmas exam chapter wise revision', 'exam winner sslc class', 'full chapter revision', 'christmas exam A+ questions', 'sslc eduport', 'sslc it', 'sslc it public exam 2026', 'sslc public exam', 'sslc public exam time table 2026', 'sslc exam winner']",https://i.ytimg.com/vi/h0wt4i68g74/hqdefault.jpg
lz43XnLX9iA,Xylem SSLC,SSLC Hindi 2026 | ചോദ്യങ്ങൾ എങ്ങനെ ആയിരിക്കും..? | Xylem SSLC,,2026-01-27T11:30:44Z,12800,492,32,PT29M28S,"['sslc', 'xylemsslc', 'sslc christmas exam', 'christmas exam 2025', 'sslc christmas exam topics', 'sslc english', 'sslc maths', 'sslc social science', 'sslc biology', 'sslc chemistry', 'sslc physics', 'sslc malayalam', 'sslc geography', 'sslc history', 'sslc christmas exam important questions', 'sslc christmas exam model question paper discussion', 'sslc christmas exam essay questions', 'exam winner sslc class', 'full chapter revision', 'sslc eduport', 'sslc public exam', 'sslc public exam hindi']",https://i.ytimg.com/vi/lz43XnLX9iA/hqdefault.jpg
tgH3sShK0uI,Xylem SSLC,विशेषण शब्द कौन- सा है ?| Xylem SSLC,,2026-01-26T09:30:29Z,19170,654,12,PT1M39S,"['sslc', 'xylem sslc', 'SSLC Public Exam 2026', 'SSLC public exam syllabus 2026', 'SSLC important questions', 'SSLC Maths', 'SSLC Physics', 'SSLC Chemistry', 'SSLC Biology', 'SSLC Social Science', 'SSLC Hindi', 'SSLC Malayalam', 'SSLC IT', 'SSLC Urdu', 'SSLC Arabic', 'SSLC Sanskrit', 'SSLC Maths important questions', 'Physics important questions', 'Chemistry important question', 'SSLC Biology diagrams', 'History', 'Geography', 'SSLC IT important questions', 'Maths problem solving questions', 'Maths A+ questions', 'revisionclass']",https://i.ytimg.com/vi/tgH3sShK0uI/hqdefault.jpg
RRNG0RjqaZ8,Xylem SSLC,SSLC Biology 2026: Biology & Technology | Ons Shot Revision | Xylem SSLC,,2026-01-24T15:20:14Z,52412,2392,182,PT1H23M20S,"['sslc', 'xylem sslc', 'SSLC Public Exam 2026', 'SSLC Biology', 'SSLC Biology 2026', 'SSLC Biology one shot revision', 'Biology and Technology', 'SSLC Biology chapter revision', 'SSLC Biology important questions', 'SSLC Biology exam preparation', 'SSLC Biology public exam 2026', 'SSLC Biology full chapter revision', 'SSLC Biology model exam preparation', 'SSLC Biology expected questions', 'SSLC Biology biotechnology questions', 'SSLC Biology genetics and technology', 'biology public exam model questions']",https://i.ytimg.com/vi/RRNG0RjqaZ8/hqdefault.jpg
38-lHhrt8OY,Xylem SSLC,നിങ്ങളും ഇങ്ങനെ ആണോ? 🤔,,2026-01-24T12:30:08Z,33004,1138,25,PT53S,"['sslc', 'xylem sslc', 'SSLC Public Exam 2026', 'SSLC public exam syllabus 2026', 'SSLC important questions', 'SSLC Maths', 'SSLC Physics', 'SSLC Chemistry', 'SSLC Biology', 'SSLC Social Science', 'SSLC Hindi', 'SSLC Malayalam', 'SSLC IT', 'SSLC Urdu', 'SSLC Arabic', 'SSLC Sanskrit', 'SSLC Maths important questions', 'Physics important questions', 'Chemistry important question', 'SSLC Biology diagrams', 'History', 'Geography', 'SSLC IT important questions', 'Maths problem solving questions', 'Maths A+ questions', 'revisionclass']",https://i.ytimg.com/vi/38-lHhrt8OY/hqdefault.jpg
MGLuvZtZU7I,Xylem SSLC,SSLC Biology: 1 മിനുറ്റ് കൊണ്ട് ഈ ചോദ്യം സിംപിളായി പഠിക്കാം..,,2026-01-24T11:58:16Z,27131,1001,23,PT1M35S,"['sslc', 'xylem sslc', 'SSLC Public Exam 2026', 'SSLC public exam syllabus 2026', 'SSLC important questions', 'SSLC Maths', 'SSLC Physics', 'SSLC Chemistry', 'SSLC Biology', 'SSLC Social Science', 'SSLC Hindi', 'SSLC Malayalam', 'SSLC IT', 'SSLC Urdu', 'SSLC Arabic', 'SSLC Sanskrit', 'SSLC Maths important questions', 'Physics important questions', 'Chemistry important question', 'SSLC Biology diagrams', 'History', 'Geography', 'SSLC IT important questions', 'Maths problem solving questions', 'Maths A+ questions', 'revisionclass']",https://i.ytimg.com/vi/MGLuvZtZU7I/hqdefault.jpg
ybZSmusEkdQ,Xylem SSLC,SSLC Biology | Glutamate And OnBipolar OffBipolar Cells | Xylem SSLC,,2026-01-24T11:31:00Z,5827,248,21,PT11M34S,"['sslc', 'xylem sslc', 'SSLC Public Exam 2026', 'SSLC public exam syllabus 2026', 'SSLC important questions', 'SSLC Maths', 'SSLC Physics', 'SSLC Chemistry', 'SSLC Biology', 'SSLC Social Science', 'SSLC Hindi', 'SSLC Malayalam', 'SSLC IT', 'SSLC Urdu', 'SSLC Arabic', 'SSLC Sanskrit', 'SSLC Maths important questions', 'Physics important questions', 'Chemistry important question', 'SSLC Biology diagrams', 'History', 'Geography', 'SSLC IT important questions', 'Maths problem solving questions', 'Maths A+ questions', 'revisionclass']",https://i.ytimg.com/vi/ybZSmusEkdQ/hqdefault.jpg
DxY5HRcjVhc,Xylem SSLC,പാലക്കാടുള്ള പത്താം ക്ലാസ് വിദ്യാർഥിയാണോ നിങ്ങൾ,,2026-01-23T13:36:15Z,20112,356,33,PT30S,"['sslc', 'xylem sslc', 'SSLC Public Exam 2026', 'SSLC public exam syllabus 2026', 'SSLC important questions', 'SSLC Maths', 'SSLC Physics', 'SSLC Chemistry', 'SSLC Biology', 'SSLC Social Science', 'SSLC Hindi', 'SSLC Malayalam', 'SSLC IT', 'SSLC Urdu', 'SSLC Arabic', 'SSLC Sanskrit', 'SSLC Maths important questions', 'Physics important questions', 'Chemistry important question', 'SSLC Biology diagrams', 'History', 'Geography', 'SSLC IT important questions', 'Maths problem solving questions', 'Maths A+ questions', 'revisionclass']",https://i.ytimg.com/vi/DxY5HRcjVhc/hqdefault.jpg
CKjDuUyVZ-A,Xylem SSLC,ഈ Video Skip ചെയ്യരുത്!,,2026-01-23T13:14:24Z,35100,822,30,PT42S,"['sslc', 'xylem sslc', 'SSLC Public Exam 2026', 'SSLC public exam syllabus 2026', 'SSLC important questions', 'SSLC Maths', 'SSLC Physics', 'SSLC Chemistry', 'SSLC Biology', 'SSLC Social Science', 'SSLC Hindi', 'SSLC Malayalam', 'SSLC IT', 'SSLC Urdu', 'SSLC Arabic', 'SSLC Sanskrit', 'SSLC Maths important questions', 'Physics important questions', 'Chemistry important question', 'SSLC Biology diagrams', 'History', 'Geography', 'SSLC IT important questions', 'Maths problem solving questions', 'Maths A+ questions', 'revisionclass']",https://i.ytimg.com/vi/CKjDuUyVZ-A/hqdefault.jpg
PtTAccqsSIs,Xylem SSLC,SSLC MODEL EXAM ഇനി പഠിച്ചാൽ A+ കിട്ടുമോ? | Xylem SSLC,,2026-01-22T13:28:45Z,29522,1442,141,PT4M28S,"['sslc', 'xylem sslc', 'SSLC Public Exam 2026', 'SSLC public exam syllabus 2026', 'SSLC important questions', 'SSLC Maths', 'SSLC Physics', 'SSLC Chemistry', 'SSLC Biology', 'SSLC Social Science', 'SSLC Hindi', 'SSLC Malayalam', 'SSLC IT', 'SSLC Urdu', 'SSLC Arabic', 'SSLC Sanskrit', 'SSLC Maths important questions', 'Physics important questions', 'Chemistry important question', 'SSLC Biology diagrams', 'History', 'Geography', 'SSLC IT important questions', 'Maths problem solving questions', 'Maths A+ questions', 'revisionclass']",https://i.ytimg.com/vi/PtTAccqsSIs/hqdefault.jpg
HHo-yb9VO6w,Xylem SSLC,പ്രോപ്പർ റിവിഷനോടുകൂടി Public Exam സെറ്റാക്കാം !,,2026-01-22T11:51:38Z,14011,273,3,PT46S,"['sslc', 'xylem sslc', 'SSLC Public Exam 2026', 'SSLC public exam syllabus 2026', 'SSLC important questions', 'SSLC Maths', 'SSLC Physics', 'SSLC Chemistry', 'SSLC Biology', 'SSLC Social Science', 'SSLC Hindi', 'SSLC Malayalam', 'SSLC IT', 'SSLC Urdu', 'SSLC Arabic', 'SSLC Sanskrit', 'SSLC Maths important questions', 'Physics important questions', 'Chemistry important question', 'SSLC Biology diagrams', 'History', 'Geography', 'SSLC IT important questions', 'Maths problem solving questions', 'Maths A+ questions', 'revisionclass']",https://i.ytimg.com/vi/HHo-yb9VO6w/hqdefault.jpg
1HqZGCHMJ24,Xylem SSLC,SSLC Social Science 2026: Chapter 6 | Mass Movement for Independence | One Shot | Xylem SSLC,,2026-01-21T15:43:40Z,40233,1821,172,PT1H44M31S,"['sslc', 'xylemsslc', 'sslc christmas exam', 'christmas exam 2025', 'sslc christmas exam topics', 'sslc english', 'sslc maths', 'sslc social science', 'sslc biology', 'sslc chemistry', 'sslc physics', 'sslc malayalam', 'sslc geography', 'sslc history', 'sslc christmas exam important questions', 'sslc christmas exam model question paper discussion', 'christmas exam chapter wise revision', 'sslc christmas exam essay questions', 'exam winner sslc class', 'full chapter revision', 'christmas exam A+ questions', 'sslc eduport']",https://i.ytimg.com/vi/1HqZGCHMJ24/hqdefault.jpg
acaNwDC63cQ,Xylem SSLC,NEST JAN 18 RESULT OUT !!!  | Xylem SSLC,,2026-01-21T14:50:12Z,1505,12,5,PT18S,"['sslc', 'xylemsslc', 'sslc christmas exam', 'christmas exam 2025', 'sslc christmas exam topics', 'sslc english', 'sslc maths', 'sslc social science', 'sslc biology', 'sslc chemistry', 'sslc physics', 'sslc malayalam', 'sslc geography', 'sslc history', 'sslc christmas exam important questions', 'sslc christmas exam model question paper discussion', 'christmas exam chapter wise revision', 'sslc christmas exam essay questions', 'exam winner sslc class', 'full chapter revision', 'christmas exam A+ questions', 'sslc eduport']",https://i.ytimg.com/vi/acaNwDC63cQ/hqdefault.jpg
3XVtEM21GFA,Xylem SSLC,എറണാകുളത് Free റിവിഷൻ ക്ലാസ്സുമായി സൈലം,,2026-01-21T13:30:06Z,16261,320,24,PT41S,"['sslc', 'xylemsslc', 'sslc christmas exam', 'christmas exam 2025', 'sslc christmas exam topics', 'sslc english', 'sslc maths', 'sslc social science', 'sslc biology', 'sslc chemistry', 'sslc physics', 'sslc malayalam', 'sslc geography', 'sslc history', 'sslc christmas exam important questions', 'sslc christmas exam model question paper discussion', 'christmas exam chapter wise revision', 'sslc christmas exam essay questions', 'exam winner sslc class', 'full chapter revision', 'christmas exam A+ questions', 'sslc eduport']",https://i.ytimg.com/vi/3XVtEM21GFA/hqdefault.jpg
K8rcmX75Vxg,Xylem SSLC,SSLC English 2026 | Grammar: Reported Speech | ഈ ചോദ്യങ്ങൾ ചെയ്യാൻ പറ്റുന്നുണ്ടോ? | Xylem SSLC,,2026-01-21T13:18:25Z,24578,1494,197,PT11M14S,"['sslc', 'sslc english', 'xylem sslc', 'sslc english grammar', 'sslc english reported speech', 'sslc english grammar based questions', 'sslc english a+ questions', 'xylem sslc englsih', 'sslc public exam 2026', 'sslc english public exam', 'english public exam model questions', 'sslc english essay questions', 'sslc english news report format', 'sslc english profile writing format', 'sslc english speech format', 'sslc english public exam sure questions']",https://i.ytimg.com/vi/K8rcmX75Vxg/hqdefault.jpg
qOF9yKoR2ok,Xylem SSLC,Central Government നടത്തുന്ന ഡിസൈനിംഗ് കോഴ്സുകൾ..,,2026-01-21T13:10:39Z,17791,255,3,PT2M5S,"['sslc', 'xylemsslc', 'sslc christmas exam', 'christmas exam 2025', 'sslc christmas exam topics', 'sslc english', 'sslc maths', 'sslc social science', 'sslc biology', 'sslc chemistry', 'sslc physics', 'sslc malayalam', 'sslc geography', 'sslc history', 'sslc christmas exam important questions', 'sslc christmas exam model question paper discussion', 'christmas exam chapter wise revision', 'sslc christmas exam essay questions', 'exam winner sslc class', 'full chapter revision', 'christmas exam A+ questions', 'sslc eduport']",https://i.ytimg.com/vi/qOF9yKoR2ok/hqdefault.jpg
55nsRvKbUiA,Xylem SSLC,Tangents ലെ ഒരു കിടിലൻ ചോദ്യം പഠിക്കാം,,2026-01-21T11:51:02Z,18785,661,31,PT1M25S,"['sslc', 'xylemsslc', 'sslc christmas exam', 'christmas exam 2025', 'sslc christmas exam topics', 'sslc english', 'sslc maths', 'sslc social science', 'sslc biology', 'sslc chemistry', 'sslc physics', 'sslc malayalam', 'sslc geography', 'sslc history', 'sslc christmas exam important questions', 'sslc christmas exam model question paper discussion', 'christmas exam chapter wise revision', 'sslc christmas exam essay questions', 'exam winner sslc class', 'full chapter revision', 'christmas exam A+ questions', 'sslc eduport']",https://i.ytimg.com/vi/55nsRvKbUiA/hqdefault.jpg
-sp7Si3QHSI,Xylem SSLC,ഈ ചാപ്റ്റർ ഒറ്റ ലൈവിൽ സെറ്റാക്കാം,,2026-01-20T13:44:54Z,43940,970,24,PT31S,"['sslc', 'xylemsslc', 'sslc christmas exam', 'christmas exam 2025', 'sslc christmas exam topics', 'sslc english', 'sslc maths', 'sslc social science', 'sslc biology', 'sslc chemistry', 'sslc physics', 'sslc malayalam', 'sslc geography', 'sslc history', 'sslc christmas exam important questions', 'sslc christmas exam model question paper discussion', 'christmas exam chapter wise revision', 'sslc christmas exam essay questions', 'exam winner sslc class', 'full chapter revision', 'christmas exam A+ questions', 'sslc eduport']",https://i.ytimg.com/vi/-sp7Si3QHSI/hqdefault.jpg
B04508cwT9Q,Xylem SSLC,SSLC Malayalam 1st | ഉലകിന്നുയിരാം ഉണർവുകൾ | Xylem SSLC,,2026-01-20T13:30:11Z,8127,306,21,PT14M13S,"['sslc', 'xylem sslc', 'sslc public exam', 'sslc malayalam1st', 'Malayalam unit 5 Explanation', 'Malayalam Question Answers', 'SSLC Malayalam Model Questions', 'ഉലകിന്നുയിരാം ഉണർവുകൾ Summary', 'Ulakinnuyiram Unarvu', '- SSLC Malayalam Previous Year Questions', 'Ulakinnuyiram Unarvu Questions and Answers', 'Malayalam Class 10 Important Questions', 'Ulakinnuyiram Unarvu chapter revision', 'sslc model exam malayalam 1st questions', 'sslc malayalam public exam topics', 'examwinner sslc malayalam', 'eduport malayalam']",https://i.ytimg.com/vi/B04508cwT9Q/hqdefault.jpg
bVICVWGfaDc,Xylem SSLC,SSLC Public Exam ഇനിയുള്ളത് 35 ദിവസം മാത്രം A+ നേടാൻ പറ്റുമോ? | Xylem SSLC,,2026-01-20T12:31:00Z,30834,1625,106,PT5M,"['sslc', 'xylemsslc', 'sslc christmas exam', 'christmas exam 2025', 'sslc christmas exam topics', 'sslc english', 'sslc maths', 'sslc social science', 'sslc biology', 'sslc chemistry', 'sslc physics', 'sslc malayalam', 'sslc geography', 'sslc history', 'sslc christmas exam important questions', 'sslc christmas exam model question paper discussion', 'christmas exam chapter wise revision', 'sslc christmas exam essay questions', 'exam winner sslc class', 'full chapter revision', 'christmas exam A+ questions', 'sslc eduport']",https://i.ytimg.com/vi/bVICVWGfaDc/hqdefault.jpg
Ad-QLcAZhCo,Xylem SSLC,SSLC Malayalam 1st: ഉലകിന്നുയിരാം ഉണർവുകൾ,,2026-01-20T12:30:16Z,28743,375,12,PT3M,"['sslc', 'xylemsslc', 'sslc christmas exam', 'christmas exam 2025', 'sslc christmas exam topics', 'sslc english', 'sslc maths', 'sslc social science', 'sslc biology', 'sslc chemistry', 'sslc physics', 'sslc malayalam', 'sslc geography', 'sslc history', 'sslc christmas exam important questions', 'sslc christmas exam model question paper discussion', 'christmas exam chapter wise revision', 'sslc christmas exam essay questions', 'exam winner sslc class', 'full chapter revision', 'christmas exam A+ questions', 'sslc eduport']",https://i.ytimg.com/vi/Ad-QLcAZhCo/hqdefault.jpg
jQW-8oM1zwU,Xylem SSLC,സുകുമാരൻ ചലിഗദ്ധ -കെത്തളു : Part 3,,2026-01-20T11:30:42Z,26883,771,19,PT1M15S,"['sslc', 'xylemsslc', 'sslc christmas exam', 'christmas exam 2025', 'sslc christmas exam topics', 'sslc english', 'sslc maths', 'sslc social science', 'sslc biology', 'sslc chemistry', 'sslc physics', 'sslc malayalam', 'sslc geography', 'sslc history', 'sslc christmas exam important questions', 'sslc christmas exam model question paper discussion', 'christmas exam chapter wise revision', 'sslc christmas exam essay questions', 'exam winner sslc class', 'full chapter revision', 'christmas exam A+ questions', 'sslc eduport']",https://i.ytimg.com/vi/jQW-8oM1zwU/hqdefault.jpg
