video_id,channel_name,title,views,likes,duration,published_dates,published_time
agD8IB8wxTg,Xylem SSLC,സൈലം അവാർഡ്‌സ് വേദിയിൽ നിന്നും SHAHEEN !!,11639,124,0,2025-12-29,07:53:08
8nD4QESk6u0,Xylem SSLC,FEJO XYLEM AWARDS വേദിയിൽ 🔥,25371,430,0,2025-12-29,07:28:11
7vXLD66j8b4,Xylem SSLC,Hanan Shaah Xylem Awards വേദിയിൽ !!,22549,711,0,2025-12-28,14:58:16
RF6duoRVkD4,Xylem SSLC,XYLEM AWARDS വേദിയിൽ Basil Joseph🔥,16981,427,0,2025-12-28,14:57:41
nLHMDyjhpaY,Xylem SSLC,XYLEM AWARDS വേദിയിൽ പ്രിയപ്പെട്ട Eagle Gaming,10973,320,0,2025-12-28,14:57:20
C2G0l7tLbDo,Xylem SSLC,Ramzan & Dilsha XYLEM AWARDS വേദിയിൽ !!,21363,415,0,2025-12-28,14:42:54
CV5Adee7wSw,Xylem SSLC,XYLEM AWARDS വേദിയിൽ Kudos Media🔥,24662,758,0,2025-12-28,14:42:35
pjxzSymaEgA,Xylem SSLC,XYLEM AWARDS വേദിയിൽ നമ്മുടെ സ്വന്തം Chandu Salimkumar🔥,8007,252,0,2025-12-28,14:42:18
24lp85TYi3c,Xylem SSLC,XYLEM AWARDS വേദിയിൽ Anarkali Marikar🔥,9484,270,0,2025-12-28,14:25:51
pArHg56oAgE,Xylem SSLC,നമ്മുടെ സ്വന്തം ആസിഫ് അലി Xylem Awards വേദിയിൽ🔥,6842,226,0,2025-12-28,14:05:08
0EBHjzy6YyQ,Xylem SSLC,നമ്മുടെ സ്വന്തം ആസിഫ് അലി Xylem Awards വേദിയിൽ🔥 | Xylem SSLC,3416,110,0,2025-12-28,12:21:42
ouxae8pu6xM,Xylem SSLC,Xylem Awards വേദിയിലേക്ക് Vinesh Sir💚,10679,187,0,2025-12-28,11:40:36
wwj-aJAin7k,Xylem SSLC,Xylem വേദിയിൽ നിന്നും Lk Sir💚,8969,189,0,2025-12-28,10:58:52
JVF3JAnc8kk,Xylem SSLC,Xylem Awards 2025: Our Captain On The Floor 🔥,14863,624,0,2025-12-28,10:40:48
UCVHCcL1_uw,Xylem SSLC,സൈലം അവാർഡ്‌സ് വേദിയിൽ നിന്നും ഷഹിൻ ..,5605,112,0,2025-12-28,10:11:42
YHlh7a7V_Sk,Xylem SSLC,Dreams → Reality 💫: Xylem Awards 2025,9229,165,0,2025-12-28,09:23:38
uAXOAM5zzGM,Xylem SSLC,സൈലത്തിന്റെ Future Doctors !🩺💚,10399,179,0,2025-12-28,08:48:44
N_oPjpjGjv8,Xylem SSLC,സൈലം അവാർഡ്‌സ് വേദിയിൽ നിന്നും ഫാത്തിമി,5624,98,0,2025-12-28,08:17:40
KRBPUxO2Ki8,Xylem SSLC,പൂരം കൊടിയേറി...💥 | Xylem SSLC,2373,71,0,2025-12-28,08:08:19
RLQcv8-Fhkc,Xylem SSLC,XYLEM AWARDS 2025 | Celebrating Excellence 💚,5693,98,0,2025-12-28,08:03:33
9bxO4oAxhzU,Xylem SSLC,XYLEM AWARDS 2025 കാഴ്ചകൾ 💚,12072,200,0,2025-12-28,06:59:08
rveuj2aMbWk,Xylem SSLC,XYLEM AWARDS 2025 ന് ഗംഭീര തുടക്കം 🔥,8093,179,0,2025-12-28,06:36:15
yeAjOEVgiok,Xylem SSLC,നാളെ ഞാനും ഉണ്ടാകും !!!,14216,326,0,2025-12-27,13:09:49
la9K-ZKBmmw,Xylem SSLC,GET READY....💥,31107,482,0,2025-12-27,09:56:55
Uj4lg9T6epE,Xylem SSLC,The Wait is Almost Over! Xylem Awards 2025 🔥,14223,319,0,2025-12-27,06:55:01
ZbRmsWp3dww,Xylem SSLC,2500+ MBBS & ENGINEERING വിദ്യാർത്ഥികൾക്ക് ആദരം | Kerala's Biggest Students Award Ceremony,3148,92,1,2025-12-26,15:40:10
6NCOEi0AVpE,Xylem SSLC,Xylem Awards ✨Ramzan is Coming..🔥,13109,293,0,2025-12-26,15:18:05
o_vdD6Gs0PA,Xylem SSLC,Xylem Awards ✨Dilsha is Coming..🔥,21264,463,0,2025-12-26,15:17:33
Mdk4a9Ypu5c,Xylem SSLC,സൈലം അവാർഡ്‌സിൽ ആസിഫലി എത്തുന്നു💚,21768,500,0,2025-12-26,13:27:27
v4Qdm-zEWWU,Xylem SSLC,Ameen & Team Are Coming🔥,25653,657,0,2025-12-26,12:20:33
Y0lPc-SY9u0,Xylem SSLC,Job Kurian is Coming..🔥,9035,145,0,2025-12-26,12:17:53
Axj0AkLyub0,Xylem SSLC,Anarkali is Coming..🔥,38025,726,0,2025-12-26,12:15:44
tN7CIibrl6Q,Xylem SSLC,SSLC പരീക്ഷയിൽ തോറ്റുപോകും എന്ന് തോന്നുവർ മാത്രം കാണുക.! | Xylem SSLC,25782,1416,6,2025-12-26,09:30:38
dDe23j69En0,Xylem SSLC,Xylem Christmas Vibes💚🎄,10429,381,1,2025-12-26,09:25:43
Tw0EMITeSwo,Xylem SSLC,Chandu is Coming..,20290,651,0,2025-12-24,14:25:24
qQY6YvboEeo,Xylem SSLC,Fejo is Coming..,23223,448,0,2025-12-24,14:24:59
YlvjTx8akX4,Xylem SSLC,Eagle is Coming  🦅,19240,535,0,2025-12-24,14:24:21
dO7JbvDLcKQ,Xylem SSLC,XYLEM AWARDS 2025🎗️ | Xylem SSLC,5018,152,1,2025-12-24,13:25:03
GjjVmxqOjQ0,Xylem SSLC,ക്രിസ്മസ് എക്‌സാം കഴിഞ്ഞു! Public എക്‌സാമിന് ഇനി എങ്ങെന പഠിക്കണം | Xylem SSLC,11888,641,3,2025-12-24,11:30:16
gswmCtG-uns,Xylem SSLC,ഞങ്ങളുണ്ട് കൂടെ SSLC SUCCESS CELEBRATION🎊 | Xylem SSLC,21434,1694,25,2025-12-23,14:56:32
DgZ7fc5aQ1w,Xylem SSLC,SSLC ഈ പ്ലാൻ വർക്കാവും | Xylem SSLC,10222,537,3,2025-12-23,14:00:19
ep1LmrsQKwI,Xylem SSLC,XYLEM നിങ്ങൾക്കായി നൽകുന്ന NEW YEAR സമ്മാനം🎁 | Xylem SSLC,3262,205,1,2025-12-23,12:31:03
mHEpdw6AfhU,Xylem SSLC,സൈലം പഠിപ്പിച്ചതെ ചോദിക്കു! സൈലം പറഞ്ഞതെ ചോദിച്ചുള്ളൂ...,89878,3933,1,2025-12-23,12:23:20
_hRh7a5wBjA,Xylem SSLC,നിങ്ങളുടെ എക്‌സാം എങ്ങനെ ഉണ്ടായിരുന്നു?,31807,949,1,2025-12-23,10:12:08
xJJoKhH4vb8,Xylem SSLC,SSLC Christmas Exam 2025: Social Science | Model Question Paper Discussion | Xylem SSLC,108196,10942,78,2025-12-23,01:58:23
ma6t1ez-AHo,Xylem SSLC,SSLC Social Science: A+ Making Questions | Xylem SSLC,26403,1264,20,2025-12-22,18:56:06
BbM34Jqi2f0,Xylem SSLC,SSLC Christmas Exam 2025: Social Science | Mega Marathon | Xylem SSLC,364508,30967,245,2025-12-22,18:12:31
c5VFQB2JCQg,Xylem SSLC,ഇനി ആഘോഷ രാവ്🕺🏻,93329,3724,1,2025-12-22,14:00:49
3S-qmUVeYuM,Xylem SSLC,BIG BREAKING NEWS🛑 SSLC MODEL EXAM TIME TABLE വന്നു! പണിയാണ് | Xylem SSLC,39702,2626,2,2025-12-22,13:17:08
V9PJ2VXwFwM,Xylem SSLC,XYLEM AWARDS 2025🔥,57298,2924,1,2025-12-22,12:24:06
rwOb48yJ5TM,Xylem SSLC,SSLC Christmas Exam: Social Science | First Term ൽ നിന്നും വരുന്ന ചോദ്യങ്ങൾ | Xylem SSLC,46814,2572,12,2025-12-22,10:30:41
eKWkNzLBP-A,Xylem SSLC,Microfinance: ഒരു പ്രധാനപ്പെട്ട ചോദ്യം പഠിക്കാം!,53303,2676,1,2025-12-22,10:15:08
Oqj-wjVT0sE,Xylem SSLC,Repo Rate & Reverse Repo Rate,64545,2607,1,2025-12-22,10:00:43
qm6F1cZ2IVY,Xylem SSLC,ചാപ്റ്റർ 6ലെ പ്രധാനപ്പെട്ട ചോദ്യം!,51498,2358,1,2025-12-22,09:45:06
nMlK2no37dw,Xylem SSLC,The Changing Earth: ഈ ചാപ്റ്ററിലെ പ്രധാനപ്പെട്ട ചോദ്യം?,49240,2383,0,2025-12-22,09:24:29
UnVaQ58IQcQ,Xylem SSLC,SSLC Christmas Exam Social Science: 100% Most Important Questions | Xylem SSLC,82858,4049,24,2025-12-22,08:30:18
rdUS3nbvlx0,Xylem SSLC,SSLC Christmas Exam 2025: Chemistry | Model Question Paper Discussion | Xylem SSLC,98554,6813,57,2025-12-22,01:45:00
JcPOkwA3hBs,Xylem SSLC,SSLC Christmas Exam 2025: Chemistry | Mega Marathon | 100% Sure Questions | Xylem SSLC,324491,23776,248,2025-12-21,17:55:40
I63bYFxUF-g,Xylem SSLC,"അവർ ചെറിയ ടീമല്ല, കിടിലം ടീമാണ് സാറെ..🔥",101350,4753,0,2025-12-21,12:44:56
WY_CiCG9F1o,Xylem SSLC,SSLC Christmas Exam Chemistry: 40/40 നേടാൻ ഇത് മാത്രം പഠിച്ചാൽ മതി | Xylem SSLC,120312,5672,23,2025-12-21,11:30:29
VsmDy46IxgA,Xylem SSLC,കെമിസ്ട്രിയിലെ ഒരു കിടിലൻ ചോദ്യം പഠിക്കാം..,85270,3411,1,2025-12-21,11:01:04
Tlj4lr9tp2A,Xylem SSLC,Ore നെ എങ്ങനെ Metal ആക്കി മാറ്റാം!,57821,1988,1,2025-12-21,10:45:05
JxGO4CsqlKU,Xylem SSLC,SSLC Christmas Exam Chemistry: ഒരു ചോദ്യം ഒരുപാട് മാർക്ക്‌ | Xylem SSLC,25536,1305,5,2025-12-21,10:37:31
Sl-GgSh5u88,Xylem SSLC,What is Calcination and Roasting?,49082,1432,1,2025-12-21,10:30:18
KPd4xJmp1HM,Xylem SSLC,Mole Concept and Chemical Equations എളുപ്പത്തിൽ പഠിക്കാം..,61974,2787,1,2025-12-21,10:15:04
vuHOiSPRODo,Xylem SSLC,Mole Concept ഇനി എളുപ്പം !,39837,2021,1,2025-12-21,10:01:36
4jtdW4KFm2I,Xylem SSLC,കെമിസ്ട്രി എക്‌സാം എളുപ്പമാവാൻ ഇത് പഠിക്കണം..,27129,1319,1,2025-12-21,09:39:03
mLiEfSLeMnU,Xylem SSLC,SSLC Christmas Exam Chemistry: Electrochemistry/വൈദ്യുത രസതന്ത്രം | 15 മാർക്കിന്റെ ചോദ്യങ്ങൾ | Xylem,54877,2458,10,2025-12-21,06:31:31
o9odYGMfFxA,Xylem SSLC,SSLC Christmas Exam Chemistry: Important Topic in 5 Minute | Xylem SSLC,36493,1714,8,2025-12-21,00:30:52
LRxCcps5Uis,Xylem SSLC,SSLC Christmas Exam 2025 | Chemistry : PRE MARATHON | Xylem SSLC,318144,16893,320,2025-12-20,19:05:12
ihFwMq0z0Yc,Xylem SSLC,കുഴമ്പ് വാങ്ങാനാ സാറെ..😀,104944,4251,0,2025-12-20,13:45:12
yn0B_3h1l9I,Xylem SSLC,Chemistry: ഇത് പഠിച്ചാൽ 2 മാർക്ക് ഉറപ്പ് 💯,83285,3368,2,2025-12-20,13:31:17
MMEx7ORvXmc,Xylem SSLC,Chemistry: 1 മിനുട്ട് കൊണ്ട് 2 മാർക്ക് നേടാം..!,88703,4038,2,2025-12-20,13:17:52
Vjde6dv7SU0,Xylem SSLC,SSLC Christmas Exam Chemistry | ഈ ചോദ്യങ്ങൾ പഠിച്ചാൽ 6 മാർക്ക്‌ ഉറപ്പ് | Xylem SSLC,53856,2265,9,2025-12-20,13:10:23
qMP6rsHBt6Q,Xylem SSLC,Mass Movement for Freedom: Important Topics,56198,2562,1,2025-12-20,11:45:11
2Vdu9cbZetI,Xylem SSLC,SSLC Christmas Exam Social Science | Chapter 6: ഇത് മാത്രം പഠിച്ചാൽ മതി | Xylem SSLC,53545,2196,7,2025-12-20,10:30:30
eiFogFT_Dn8,Xylem SSLC,Wealth and the World: ഇതൊക്കെ പഠിക്കാതെ എക്‌സാമിന് പോവരുത്!,44764,1918,1,2025-12-20,10:30:29
S4QQupBx7Vs,Xylem SSLC,Mass Movement for Freedom: ഈ ചാപ്റ്ററിൽ നിന്ന് എന്തൊക്കെ പഠിക്കണം?,36687,1991,1,2025-12-20,10:14:36
gwWBpDBdPqg,Xylem SSLC,Money And Economy: Most Important Question,36037,1993,0,2025-12-20,09:43:44
vsdfhsBm0AM,Xylem SSLC,SSLC Christmas Exam Social Science | ഈ ചോദ്യങ്ങൾനിർബന്ധമായും പഠിക്കുക | Xylem SSLC,28942,1129,5,2025-12-20,09:29:15
0MZJM3-xJUU,Xylem SSLC,SSLC Christmas Exam 2025 : നിങ്ങൾ മറന്നു പോയ ചാപ്റ്റർ 10 മിനിറ്റിൽ പഠിച്ചെടുക്കാം | Xylem SSLC,40707,2122,14,2025-12-20,04:30:00
7AvoxG4wA6Q,Xylem SSLC,SSLC Christmas Exam 2025: Social Science | 7 + Hours | Xylem SSLC,410080,20657,439,2025-12-19,21:20:46
CVHu3u8Vpq0,Xylem SSLC,Chemistry : set ആയി പഠിച്ചുതുടങ്ങാം !!,51216,1115,0,2025-12-19,14:12:51
ICgJKqRPYtM,Xylem SSLC,Christmas Exam ന് SOCIAL SCIENCE ൽ മാത്രം 13 chaptersപഠിക്കാനുള്ള Best Plan | Xylem SSLC,34168,1754,3,2025-12-19,11:30:18
4s0ZvNzKTFk,Xylem SSLC,Reserve Bank of India !!,63276,3365,1,2025-12-19,10:47:58
wIUzwp2CE4I,Xylem SSLC,SSLC Christmas Exam 2025 : Social Science | Essay Question ഇതായിരിക്കും | Xylem SSLC,56338,2392,8,2025-12-19,10:25:21
ZlysNQg4ZIU,Xylem SSLC,SSLC Christmas Exam 2025: Physics | Model Question Paper Discussion | Xylem SSLC,99158,11260,59,2025-12-19,01:53:29
Jt2Zv3ykLME,Xylem SSLC,SSLC Christmas Exam 2025: Physics | Mega Marathon | Xylem SSLC,374698,35245,286,2025-12-18,18:30:35
gcDKNfdyuCc,Xylem SSLC,ഇനി അവരുടെ വരവാണ്...,45641,2104,0,2025-12-18,14:37:11
e6OfO4gHfOI,Xylem SSLC,Physics: Christmas Exam Sure Question,161529,8835,2,2025-12-18,12:30:53
DT5o0M3M63c,Xylem SSLC,SSLC Christmas Exam: Physics | ഈ 10 ചോദ്യങ്ങൾ മാത്രം പഠിച്ചാൽ മതി 40 മാർക്ക്‌ ഉറപ്പ് 💯 | Xylem SSLC,122065,6131,34,2025-12-18,12:30:25
6o5-4hUUWi8,Xylem SSLC,ഈ ചോദ്യം ഇല്ലാത്ത ചോദ്യപേപ്പർ ഉണ്ടാവില്ല,103307,4568,0,2025-12-18,12:15:02
-r_1JTtKoI8,Xylem SSLC,നാളത്തെ ചോദ്യപേപ്പറിൽ കാണാൻ സാധ്യത ഉള്ള ചോദ്യം..,51403,2564,1,2025-12-18,12:00:00
tSfQJE_NSjk,Xylem SSLC,Physics: ഇത് പഠിച്ചാൽ 2 മാർക്ക് ഉറപ്പ് 💯,81691,3746,0,2025-12-18,11:45:14
qtQQ6vi6Zgs,Xylem SSLC,SSLC Christmas Exam Physics | 4 A+ ചോദ്യങ്ങൾ Mark Set | Xylem SSLC,41199,1791,15,2025-12-18,11:45:07
L0MOn8nlY-g,Xylem SSLC,Identify the Type of Transformer,55017,2852,0,2025-12-18,11:30:31
MRyv-O4CrIE,Xylem SSLC,Physics: നാളെ എക്‌സാമിന് ഈ ചോദ്യം ഉറപ്പ് !,63222,3353,0,2025-12-18,11:15:04
jkXC-MHRltA,Xylem SSLC,Magnetic Effect of Electric Current: Experiments Trick ലൂടെ പഠിക്കാം..,49624,3121,1,2025-12-18,11:01:32
lkNahlM_Fe0,Xylem SSLC,SSLC Christmas Exam Physics | പ്രധാനപ്പെട്ട 8 ചോദ്യങ്ങൾ 20 മാർക്ക് ഉറപ്പ്!💯 | Xylem SSLC,78122,2983,20,2025-12-18,11:01:26
JAhFdCmqw1A,Xylem SSLC,Left Hand Rule: വളരെ Important ആണ്,52225,2734,2,2025-12-18,10:45:04
_2iRmlYZkHA,Xylem SSLC,Physics: കുറച്ച് Equations പഠിക്കാം!,74903,4219,2,2025-12-18,10:30:22
zqHoYMSPbKU,Xylem SSLC,SSLC Christmas Exam 2025: Hindi + Biology | Model Question Paper Discussion | Xylem SSLC,136288,12006,113,2025-12-18,02:03:55
7J6Y5Nmnreg,Xylem SSLC,SSLC Christmas Exam 2025: Biology | Mega Marathon| Xylem SSLC,319325,27919,209,2025-12-17,17:27:27
mhPL3YpvvDA,Xylem SSLC,SSLC Christmas Exam 2025:Hindi | Mega Marathon|  Xylem SSLC,235257,14003,129,2025-12-17,16:59:55
4N2C6oYVvLk,Xylem SSLC,ഈ ചോദ്യം പഠിക്കാതെ പോവരുത്,54243,2186,0,2025-12-17,15:49:15
lmDX-7P55lo,Xylem SSLC,അഴിഞ്ഞാട്ടം തുടങ്ങിയാലോ...🔥🔥,63193,1992,0,2025-12-17,14:42:34
SFw1miKZjCs,Xylem SSLC,SSLC Hindi: ഇത് മാത്രം പഠിച്ചാൽ Mark Set  | Xylem SSLC,123598,5045,27,2025-12-17,13:01:00
IrKRr440ds4,Xylem SSLC,Hindi: 3 Mark Sure,69279,3041,1,2025-12-17,12:30:32
eJuWfJw6nRQ,Xylem SSLC,Hindi: ഈ ചോദ്യം എക്‌സാമിന് പഠിക്കാതെ പോവരുത്,93210,4488,1,2025-12-17,12:15:06
X_QDXY2Cgg8,Xylem SSLC,Hindi: ഈ ചോദ്യം എക്‌സാമിന് ഉറപ്പ്,57810,2364,1,2025-12-17,12:01:09
G3RMH00Kc2U,Xylem SSLC,Spinal Cord: ഉറപ്പായും ചോദിക്കുന്ന ചോദ്യം !,75648,4185,1,2025-12-17,11:46:10
sBZeWLG44Xg,Xylem SSLC,Parts of Nervous System,44770,2160,1,2025-12-17,11:45:11
PF1g_lU--CY,Xylem SSLC,എന്താണ് Diabetes Mellitus?,31471,1550,2,2025-12-17,11:30:31
aN1LJVETDRc,Xylem SSLC,Sense of Taste & Sense of Smell !!,46659,2544,2,2025-12-17,11:15:00
xNP7iu2alcA,Xylem SSLC,Biology: ഈ ചോദ്യം മറന്നോ? എന്നാൽ എക്‌സാമിന് ഉറപ്പിച്ചോ..,53981,2493,1,2025-12-17,11:02:01
21f6ssDF8EA,Xylem SSLC,SSLC Biology: ഈ വീഡിയോ കണ്ടവർക്ക് 5 മാർക്ക് ഉറപ്പ്! | Xylem SSLC,23477,1118,10,2025-12-17,11:00:07
uRao1Obd1L0,Xylem SSLC,Behind Sensation: ഈ ചോദ്യം ഉറപ്പ് !,40805,1558,1,2025-12-17,10:45:06
c9TqnuY__3Y,Xylem SSLC,Immunity and Healthcare: നിർബന്ധമായും പഠിച്ചിരിക്കേണ്ട ചിത്രം,51963,2332,0,2025-12-17,10:30:32
f32NjQ2ULuQ,Xylem SSLC,Biology: ഒരു ചെറിയ ചോദ്യം പഠിക്കാം!,51595,2484,0,2025-12-17,10:11:25
xnoFGkqhN10,Xylem SSLC,SSLC Biology: എല്ലാ ഹോർമോണുകളും ഒറ്റ വീഡിയോയിൽ | Xylem SSLC,40176,1980,10,2025-12-17,10:08:21
LM_IKwgJKO0,Xylem SSLC,SSLC Christmas Exam 2025: Hindi Grammar | വട്ടം കറക്കുന്ന ചോദ്യങ്ങൾ | Xylem SSLC,34733,1382,34,2025-12-17,04:30:22
u53LeezMiig,Xylem SSLC,SSLC Biology: ക്രിസ്മസ് പരീക്ഷ 40/40 ഉറപ്പിക്കാം | Xylem SSLC,100016,4094,28,2025-12-17,02:30:53
pvctW5ukPRc,Xylem SSLC,SSLC Christmas Exam 2025: Model Question Paper Discussion | Xylem SSLC,122581,8129,94,2025-12-17,02:27:00
zCxBaeiwtIw,Xylem SSLC,SSLC Christmas Exam 2025: Malayalam II | Mega Marathon | Xylem SSLC,338514,22931,187,2025-12-16,18:20:38
1aCH746_lVk,Xylem SSLC,"ഒരു കയ്യബദ്ധം, ഇനി ആവർത്തിക്കില്ല!",132429,4054,0,2025-12-16,13:20:22
1GV_tPq0N-w,Xylem SSLC,SSLC Christmas Exam | മലയാളം ചോദ്യപേപ്പറിൽ നാളെ നിങ്ങൾ കാണാൻ പോകുന്ന ചോദ്യങ്ങൾ  | Xylem SSLC,46042,2328,16,2025-12-16,12:30:02
E9529RwUklU,Xylem SSLC,SSLC Christmas Exam Malayalam 2nd | ഇതാ ഒരു ഞെട്ടിക്കൽ ചോദ്യം | Xylem SSLC,39505,1749,8,2025-12-16,11:30:20
mdwaLo5Cmzs,Xylem SSLC,SSLC Malayalam 2nd: വിഗ്രഹരൂപങ്ങൾ,79030,3284,0,2025-12-16,10:30:38
1VSoB-rcKm4,Xylem SSLC,SSLC Christmas Exam Malayalam 2nd | ചരിത്രം രചിച്ച നാടകം | ഇനി ഫുൾ മാർക്ക്‌💯 | Xylem SSLC,103731,3933,10,2025-12-16,10:30:03
qF96hPuaKeA,Xylem SSLC,SSLC Malayalam 2nd: സന്ധി,57117,2503,1,2025-12-16,10:15:06
9IcqRwr0PiE,Xylem SSLC,Malayalam 2nd: ഒരു മാർക്കിന്റെ ചോദ്യം!,42206,1663,1,2025-12-16,09:58:11
qs0IqzS_B80,Xylem SSLC,SSLC Christmas Exam: Malayalam 2nd | 10 മിനുട്ടിൽ കെത്തളു പഠിക്കാം! | Xylem SSLC,150988,6252,10,2025-12-16,09:30:37
2PEuihNVYxo,Xylem SSLC,SSLC Christmas Exam 2025: English | Most Important 25 Questions | Discourses + Grammar | Xylem SSLC,190660,23898,113,2025-12-16,02:33:44
Myvo4uyKlsg,Xylem SSLC,SSLC Christmas Exam 2025 :  English | MEGA MARATHON | Xylem SSLC,537506,49319,294,2025-12-15,18:41:03
neOCz_Gmaq0,Xylem SSLC,ഇതങ്ങ് എടുത്താലോ?,74521,2160,0,2025-12-15,14:20:58
2Pwy89r29xw,Xylem SSLC,എക്‌സാമിന് ഇത് കാണാതെ പോവരുത് !,44915,1322,0,2025-12-15,13:15:01
G1i88DMudgs,Xylem SSLC,SSLC Christmas Exam English: Write-up | 7 മാർക്ക് ഉറപ്പിക്കാനുള്ള Trick | Xylem SSLC,73177,2780,4,2025-12-15,13:00:35
HP5TjAcOE6U,Xylem SSLC,E-mail Writing എങ്ങനെ എളുപ്പത്തിൽ എഴുതാം..,86251,4563,1,2025-12-15,11:30:30
0FHKWnRrLx8,Xylem SSLC,SSLC Christmas Exam | English Grammar: Conversation Completion കുഴപ്പിക്കുന്ന ചോദ്യം! | Xylem SSLC,153448,9342,34,2025-12-15,11:30:01
ht4m5fw0Btc,Xylem SSLC,Character Sketch: 6 Mark Sure,75362,3503,1,2025-12-15,11:15:44
G8472SxTdig,Xylem SSLC,SSLC English | ഇങ്ങനെ Tagline ഉണ്ടാക്കിയാൽ 4 മാർക്ക് ഉറപ്പ്  | Xylem SSLC,52044,2325,5,2025-12-15,10:45:01
iKKCs5T301c,Xylem SSLC,News Report Format പഠിക്കാം,58416,2707,1,2025-12-15,10:13:51
FfBRq8Af--w,Xylem SSLC,SSLC Christmas Exam 2025: English | Event Invitation | ഉറപ്പുള്ള ചോദ്യം! | Xylem SSLC,66669,2764,5,2025-12-15,10:00:25
T8IcwtJ94L0,Xylem SSLC,SSLC Christmas Exam English: Reported Speech | ഇങ്ങനെയും ചോദിക്കാം! | Xylem SSLC,70782,3237,4,2025-12-15,09:30:19
v52LfgnnLJQ,Xylem SSLC,SSLC Christmas Exam 2025 | Mathematics | Most Important 27 Questions | Xylem SSLC,170958,15590,77,2025-12-15,02:04:13
zIfEh6lxPTM,Xylem SSLC,SSLC CHRISTMAS EXAM 2025: URDU | QUICK REVISION | Xylem SSLC,2481,89,22,2025-12-15,01:30:52
KYmL2k_gFlU,Xylem SSLC,SSLC CHRISTMAS EXAM 2025 : MALAYALAM | Model Question Paper Discussion | Xylem SSLC,25966,1374,33,2025-12-15,00:30:29
Vr6pcugUG94,Xylem SSLC,SSLC CHRISTMAS EXAM 2025: URDU | MEGA MARATHON | Xylem SSLC,11791,498,114,2025-12-14,23:41:45
nHl7PUiEroU,Xylem SSLC,SSLC Christmas Exam 2025 | Mathematics : MEGA MARATHON / ഇനി A+ ഉറപ്പ് | Xylem SSLC,362765,30819,213,2025-12-14,17:26:56
DSr3VP3ICzE,Xylem SSLC,SSLC CHRISTMAS EXAM 2025: SANSKRIT | MEGA MARATHON | Xylem SSLC,28954,1229,162,2025-12-14,15:44:01
